t,x
1.701850925462731397e-05,1.811449994679033950e-47
1.702851425712856694e-05,1.934145992025590860e-47
1.703851925962981652e-05,1.740595794137133656e-47
1.704852426213106611e-05,1.394831479012603732e-47
1.705852926463231569e-05,1.010278560674309711e-47
1.706853426713356866e-05,6.562678693573629496e-48
1.707853926963481825e-05,3.677455758063520811e-48
1.708854427213606783e-05,1.554666469547747498e-48
1.709854927463732080e-05,1.506619612953916178e-49
1.710855427713857039e-05,-6.574704800009836036e-49
1.711855927963981997e-05,-1.020452839677400925e-48
1.712856428214107294e-05,-1.083991143539463012e-48
1.713856928464232253e-05,-9.709724086582742570e-49
1.714857428714357211e-05,-7.745796614085419592e-49
1.715857928964482508e-05,-5.585055210722193108e-49
1.716858429214607466e-05,-3.611323298999197871e-49
1.717858929464732425e-05,-2.013670727759634090e-49
1.718859429714857383e-05,-8.460120777187098266e-50
1.719859929964982680e-05,-7.917580367510031370e-51
1.720860430215107639e-05,3.584484426993747821e-50
1.721860930465232597e-05,5.522895484844188151e-50
1.722861430715357894e-05,5.836752744358967614e-50
1.723861930965482853e-05,5.203858278328163514e-50
1.724862431215607811e-05,4.132569818116573863e-50
1.725862931465733108e-05,2.966357470390218221e-50
1.726863431715858067e-05,1.909241618777480538e-50
1.727863931965983025e-05,1.059345265253251254e-50
1.728864432216108322e-05,4.423010890884620553e-51
1.729864932466233281e-05,3.992431942645912389e-52
1.730865432716358239e-05,-1.877469673056288259e-51
1.731865932966483197e-05,-2.871759226570204950e-51
1.732866433216608495e-05,-3.019436796421827011e-51
1.733866933466733453e-05,-2.679499284691166143e-51
1.734867433716858411e-05,-2.118283439919642265e-51
1.735867933966983708e-05,-1.513662952436845714e-51
1.736868434217108667e-05,-9.697609846775116918e-52
1.737868934467233625e-05,-5.354200922861438548e-52
1.738869434717358922e-05,-2.221577637938726862e-52
1.739869934967483881e-05,-1.931509693810416831e-53
1.740870435217608839e-05,9.447461376660802589e-53
1.741870935467734136e-05,1.434618927177284586e-52
1.742871435717859095e-05,1.500685476844046683e-52
1.743871935967984053e-05,1.325535750368326074e-52
1.744872436218109012e-05,1.043176281316599503e-52
1.745872936468234309e-05,7.420694566120797219e-53
1.746873436718359267e-05,4.732360394889983638e-53
1.747873936968484225e-05,2.599919193010084181e-53
1.748874437218609523e-05,1.072030021996494492e-53
1.749874937468734481e-05,8.964453477434239758e-55
1.750875437718859439e-05,-4.567235943632348127e-54
1.751875937968984737e-05,-6.885451678776061939e-54
1.752876438219109695e-05,-7.165764142133252250e-54
1.753876938469234653e-05,-6.299975516917806399e-54
1.754877438719359951e-05,-4.935612987884295553e-54
1.755877938969484909e-05,-3.495180509121993870e-54
1.756878439219609867e-05,-2.218708258551879501e-54
1.757878939469734826e-05,-1.212922563619365496e-54
1.758879439719860123e-05,-4.969975993845371604e-55
1.759879939969985081e-05,-3.990853576442083113e-56
1.760880440220110040e-05,2.121231473231916818e-55
1.761880940470235337e-05,3.174941131008742597e-55
1.762881440720360295e-05,3.287338584326971607e-55
1.763881940970485254e-05,2.876708759944247410e-55
1.764882441220610551e-05,2.243542260241972421e-55
1.765882941470735509e-05,1.581627984500199595e-55
1.766883441720860467e-05,9.993828003789132079e-56
1.767883941970985765e-05,5.436436613950665586e-56
1.768884442221110723e-05,2.213621926402775165e-56
1.769884942471235681e-05,1.703976533810912436e-57
1.770885442721360640e-05,-9.464967538678878880e-57
1.771885942971485937e-05,-1.406521254787860403e-56
1.772886443221610895e-05,-1.448890173734939513e-56
1.773886943471735854e-05,-1.262009282170558793e-56
1.774887443721861151e-05,-9.797994072333383889e-57
1.775887943971986109e-05,-6.876203919073684253e-57
1.776888444222111068e-05,-4.324867639461954474e-57
1.777888944472236365e-05,-2.341011782377343393e-57
1.778889444722361323e-05,-9.472275936165514859e-58
1.779889944972486282e-05,-6.976701694629299586e-59
1.780890445222611579e-05,4.057390477439503266e-58
1.781890945472736537e-05,5.986380504677335771e-58
1.782891445722861496e-05,6.135297173946140605e-58
1.783891945972986454e-05,5.319108180850253853e-58
1.784892446223111751e-05,4.111022485431139737e-58
1.785892946473236709e-05,2.872121643955454791e-58
1.786893446723361668e-05,1.798138111223525709e-58
1.787893946973486965e-05,9.685027899913806462e-59
1.788894447223611923e-05,3.894098129140029753e-59
1.789894947473736882e-05,2.738728277547869586e-60
1.790895447723862179e-05,-1.670979984318505009e-59
1.791895947973987137e-05,-2.447877883330061648e-59
1.792896448224112096e-05,-2.496001548073044327e-59
1.793896948474237393e-05,-2.153895947433121974e-59
1.794897448724362351e-05,-1.657189962025861348e-59
1.795897948974487310e-05,-1.152568075933079577e-59
1.796898449224612268e-05,-7.182614260561620220e-60
1.797898949474737565e-05,-3.849516160707521207e-60
1.798899449724862524e-05,-1.538016586640943140e-60
1.799899949974987482e-05,-1.030557677535282681e-61
1.800900450225112779e-05,6.611387434250601763e-61
1.801900950475237738e-05,9.616623361079219938e-61
1.802901450725362696e-05,9.755807273799122274e-61
1.803901950975487993e-05,8.379541159096714221e-61
1.804902451225612952e-05,6.418070716472117155e-61
1.805902951475737910e-05,4.443651749924527857e-61
1.806903451725863207e-05,2.756457557644396756e-61
1.807903951975988165e-05,1.470006994359091948e-61
1.808904452226113124e-05,5.836018278523900244e-62
1.809904952476238082e-05,3.716370832262652035e-63
1.810905452726363379e-05,-2.513107327690576774e-62
1.811905952976488338e-05,-3.629634626251738318e-62
1.812906453226613296e-05,-3.663453582070369538e-62
1.813906953476738593e-05,-3.132026172993689272e-62
1.814907453726863552e-05,-2.388066763257789842e-62
1.815907953976988510e-05,-1.645974556245876439e-62
1.816908454227113807e-05,-1.016317354928716520e-62
1.817908954477238766e-05,-5.393126739649026720e-63
1.818909454727363724e-05,-2.127520151038307976e-63
1.819909954977489021e-05,-1.284019324230309488e-64
1.820910455227613980e-05,9.177548341621635043e-64
1.821910955477738938e-05,1.316166010401117697e-63
1.822911455727863896e-05,1.321682979845733232e-63
1.823911955977989194e-05,1.124708954526570328e-63
1.824912456228114152e-05,8.536860658554733402e-64
1.825912956478239110e-05,5.857548460041301866e-64
1.826913456728364407e-05,3.600117172093689775e-64
1.827913956978489366e-05,1.900946136829798745e-64
1.828914457228614324e-05,7.451300055951566847e-65
1.829914957478739621e-05,4.249052207105314653e-66
1.830915457728864580e-05,-3.219879997242654280e-65
1.831915957978989538e-05,-4.585280492290343534e-65
1.832916458229114835e-05,-4.581134355207647985e-65
1.833916958479239794e-05,-3.880293270359118664e-65
1.834917458729364752e-05,-2.931971090428429832e-65
1.835917958979489710e-05,-2.002711229114146475e-65
1.836918459229615008e-05,-1.225217492780255264e-65
1.837918959479739966e-05,-6.437347356772608166e-66
1.838919459729864924e-05,-2.507215530858724106e-66
1.839919959979990222e-05,-1.346225144261646873e-67
1.840920460230115180e-05,1.085300980559447646e-66
1.841920960480240138e-05,1.534718168209662206e-66
1.842921460730365436e-05,1.525555078586835306e-66
1.843921960980490394e-05,1.286170597291475090e-66
1.844922461230615352e-05,9.674553650387713560e-67
1.845922961480740649e-05,6.578554007041560799e-67
1.846923461730865608e-05,4.006074273430507177e-67
1.847923961980990566e-05,2.094363270559323397e-67
1.848924462231115525e-05,8.104989336697562297e-68
1.849924962481240822e-05,4.081821623116445722e-69
1.850925462731365780e-05,-3.514457930967893152e-68
1.851925962981490739e-05,-4.935133061145636443e-68
1.852926463231616036e-05,-4.880809875653024314e-68
1.853926963481740994e-05,-4.095832934220246647e-68
1.854927463731865953e-05,-3.066987129691691715e-68
1.855927963981991250e-05,-2.076118907703380061e-68
1.856928464232116208e-05,-1.258444471202284171e-68
1.857928964482241166e-05,-6.546437196483788043e-69
1.858929464732366464e-05,-2.517180165322610859e-69
1.859929964982491422e-05,-1.183767260882905035e-70
1.860930465232616380e-05,1.093362779299110991e-69
1.861930965482741339e-05,1.524672683610428942e-69
1.862931465732866636e-05,1.500254814414879134e-69
1.863931965982991594e-05,1.253128253882004316e-69
1.864932466233116553e-05,9.341201327656010978e-70
1.865932966483241850e-05,6.294825125676236428e-70
1.866933466733366808e-05,3.798029780324719132e-70
1.867933966983491767e-05,1.965920316029996947e-70
1.868934467233617064e-05,7.510643372885599642e-71
1.869934967483742022e-05,3.281464011527633773e-72
1.870935467733866981e-05,-3.267895349865435078e-71
1.871935967983992278e-05,-4.525451427359480254e-71
1.872936468234117236e-05,-4.430444609422410700e-71
1.873936968484242195e-05,-3.683481076064484263e-71
1.874937468734367153e-05,-2.733400528264880782e-71
1.875937968984492450e-05,-1.833685205914107132e-71
1.876938469234617408e-05,-1.101265209213890476e-71
1.877938969484742367e-05,-5.671980323886977460e-72
1.878939469734867664e-05,-2.152984377221110802e-72
1.879939969984992622e-05,-8.687644116823408680e-74
1.880940470235117581e-05,9.383612126976042992e-73
1.881940970485242878e-05,1.290490306833554647e-72
1.882941470735367836e-05,1.257010024613523855e-72
1.883941970985492795e-05,1.040233888804391919e-72
1.884942471235618092e-05,7.684463966944977138e-73
1.885942971485743050e-05,5.131868945295204409e-73
1.886943471735868009e-05,3.067854190459482086e-73
1.887943971985992967e-05,1.572213091356320334e-73
1.888944472236118264e-05,5.929327286310581351e-74
1.889944972486243223e-05,2.194423382264659822e-75
1.890945472736368181e-05,-2.588630951188220627e-74
1.891945972986493478e-05,-3.535535082284416909e-74
1.892946473236618437e-05,-3.426409952715360755e-74
1.893946973486743395e-05,-2.822365070812256167e-74
1.894947473736868692e-05,-2.075552130948148896e-74
1.895947973986993650e-05,-1.379863085273609226e-74
1.896948474237118609e-05,-8.210824088288161674e-75
1.897948974487243906e-05,-4.186932661762154995e-75
1.898949474737368864e-05,-1.568811207541417020e-75
1.899949974987493823e-05,-5.281352758149399879e-77
1.900950475237618781e-05,6.860701830337420214e-76
1.901950975487744078e-05,9.306001862706958327e-76
1.902951475737869037e-05,8.973235386925949959e-76
1.903951975987993995e-05,7.357072165055928656e-76
1.904952476238119292e-05,5.385964371869088117e-76
1.905952976488244251e-05,3.564561383096593903e-76
1.906953476738369209e-05,2.111290606494688716e-76
1.907953976988494506e-05,1.071244011807463947e-76
1.908954477238619465e-05,3.987829353152386503e-77
1.909954977488744423e-05,1.208970220718720824e-78
1.910955477738869720e-05,-1.746889329348134439e-77
1.911955977988994679e-05,-2.353307688631111455e-77
1.912956478239119637e-05,-2.257708965358845046e-77
1.913956978489244595e-05,-1.842495693165810042e-77
1.914957478739369893e-05,-1.342774451834518720e-77
1.915957978989494851e-05,-8.846792892573993450e-78
1.916958479239619809e-05,-5.215770985709973518e-78
1.917958979489745106e-05,-2.633229360648846218e-78
1.918959479739870065e-05,-9.738744592560698607e-79
1.919959979989995023e-05,-2.626040846851650159e-80
1.920960480240120320e-05,4.273274644281186499e-79
1.921960980490245279e-05,5.717443758435881366e-79
1.922961480740370237e-05,5.457528576826834695e-79
1.923961980990495534e-05,4.433202668864627863e-79
1.924962481240620493e-05,3.216269453352294413e-79
1.925962981490745451e-05,2.109479371571255917e-79
1.926963481740870409e-05,1.237936135378516083e-79
1.927963981990995707e-05,6.218659937662796799e-80
1.928964482241120665e-05,2.284913790868991044e-80
1.929964982491245623e-05,5.394589521218690646e-82
1.930965482741370921e-05,-1.004280223190959498e-80
1.931965982991495879e-05,-1.334543431068838065e-80
1.932966483241620837e-05,-1.267457036852309937e-80
1.933966983491746135e-05,-1.024798146487455367e-80
1.934967483741871093e-05,-7.401360287622654361e-81
1.935967983991996051e-05,-4.832527832882773277e-81
1.936968484242121348e-05,-2.822846026969493114e-81
1.937968984492246307e-05,-1.410953669277502445e-81
1.938969484742371265e-05,-5.150353006135862612e-82
1.939969984992496224e-05,-1.042967961076537675e-83
1.940970485242621521e-05,2.267502775022524637e-82
1.941970985492746479e-05,2.992754965710462179e-82
1.942971485742871438e-05,2.828001574253515348e-82
1.943971985992996735e-05,2.275981451213826707e-82
1.944972486243121693e-05,1.636365928326054186e-82
1.945972986493246651e-05,1.063611692177492351e-82
1.946973486743371949e-05,6.184226111564431884e-83
1.947973986993496907e-05,3.075647154513963623e-83
1.948974487243621865e-05,1.115332637520779097e-83
1.949974987493747163e-05,1.883473666496756197e-85
1.950975487743872121e-05,-4.918579282423426356e-84
1.951975987993997079e-05,-6.447884653406323174e-84
1.952976488244122038e-05,-6.062269263466953539e-84
1.953976988494247335e-05,-4.856336239928561942e-84
1.954977488744372293e-05,-3.475834376117671929e-84
1.955977988994497252e-05,-2.249062363985569471e-84
1.956978489244622549e-05,-1.301645576530615652e-84
1.957978989494747507e-05,-6.441219036418755890e-85
1.958979489744872466e-05,-2.320448647506889756e-85
1.959979989994997763e-05,-3.137110735726665009e-87
1.960980490245122721e-05,1.025015836249881670e-85
1.961980990495247680e-05,1.334661168279551860e-85
1.962981490745372977e-05,1.248532859313095492e-85
1.963981990995497935e-05,9.955393323480392727e-86
1.964982491245622894e-05,7.093286200422079994e-86
1.965982991495747852e-05,4.569088274003143197e-86
1.966983491745873149e-05,2.632142189952601499e-86
1.967983991995998107e-05,1.296007191906863851e-86
1.968984492246123066e-05,4.638094013975068126e-87
1.969984992496248363e-05,4.706324844246486125e-89
1.970985492746373321e-05,-2.052204523237581238e-87
1.971985992996498280e-05,-2.654192817027913952e-87
1.972986493246623577e-05,-2.470437746079642216e-87
1.973986993496748535e-05,-1.960729771705504908e-87
1.974987493746873494e-05,-1.390739069926893811e-87
1.975987993996998791e-05,-8.917995589872827050e-88
1.976988494247123749e-05,-5.113698930601167496e-88
1.977988994497248708e-05,-2.505269948858107959e-88
1.978989494747373666e-05,-8.906499857807833654e-89
1.979989994997498963e-05,-6.029647273400513045e-91
1.980990495247623922e-05,3.947389544832014676e-89
1.981990995497748880e-05,5.071093373957904796e-89
1.982991495747874177e-05,4.696313050944996293e-89
1.983991995997999136e-05,3.710109351764712893e-89
1.984992496248124094e-05,2.619712250271004560e-89
1.985992996498249391e-05,1.672301621085660436e-89
1.986993496748374349e-05,9.544873342332415937e-90
1.987993996998499308e-05,4.652746669554223416e-90
1.988994497248624605e-05,1.643139404026972777e-90
1.989994997498749563e-05,5.566390318215539263e-93
1.990995497748874522e-05,-7.294553701808987223e-91
1.991995997998999480e-05,-9.308473182220743737e-91
1.992996498249124777e-05,-8.577275384412094574e-91
1.993996998499249736e-05,-6.744741744790366200e-91
1.994997498749374694e-05,-4.741014567006196575e-91
1.995997998999499991e-05,-3.012809138410056769e-91
1.996998499249624950e-05,-1.711647721010006519e-91
1.997998999499749908e-05,-8.301795518843078476e-92
1.998999499749875205e-05,-2.912335990237603808e-92
2.000000000000000164e-05,7.389648312316661125e-105
