t f_inst
1.243621810905452857e-05 3.104644500000000000e+06
1.244622311155577816e-05 3.104644500000000000e+06
1.245622811405702943e-05 3.104644500000000000e+06
1.246623311655828071e-05 3.104644500000000000e+06
1.247623811905953030e-05 3.104644500000000000e+06
1.248624312156078157e-05 3.104644500000000000e+06
1.249624812406203116e-05 3.104644500000000000e+06
1.250625312656328244e-05 3.104644500000000000e+06
1.251625812906453371e-05 3.104644500000000000e+06
1.252626313156578330e-05 3.104644500000000000e+06
1.253626813406703458e-05 3.104644500000000000e+06
1.254627313656828585e-05 3.104644500000000000e+06
1.255627813906953544e-05 3.104644500000000000e+06
1.256628314157078671e-05 3.104644500000000000e+06
1.257628814407203630e-05 3.104644500000000000e+06
1.258629314657328758e-05 3.104644500000000000e+06
1.259629814907453885e-05 3.104644500000000000e+06
1.260630315157578844e-05 3.104644500000000000e+06
1.261630815407703972e-05 3.104644500000000000e+06
1.262631315657828930e-05 3.104644500000000000e+06
1.263631815907954058e-05 3.104644500000000000e+06
1.264632316158079186e-05 3.104644500000000000e+06
1.265632816408204144e-05 3.104644500000000000e+06
1.266633316658329272e-05 3.104644500000000000e+06
1.267633816908454399e-05 3.104644500000000000e+06
1.268634317158579358e-05 3.104644500000000000e+06
1.269634817408704486e-05 3.104644500000000000e+06
1.270635317658829444e-05 3.104644500000000000e+06
1.271635817908954572e-05 3.104644500000000000e+06
1.272636318159079700e-05 3.104644500000000000e+06
1.273636818409204658e-05 3.104644500000000000e+06
1.274637318659329786e-05 3.104644500000000000e+06
1.275637818909454744e-05 3.104644500000000000e+06
1.276638319159579872e-05 3.104644500000000000e+06
1.277638819409705000e-05 3.104644500000000000e+06
1.278639319659829958e-05 3.038118250000000000e+06
1.279639819909955086e-05 3.038118250000000000e+06
1.280640320160080214e-05 3.038118250000000000e+06
1.281640820410205172e-05 3.038118250000000000e+06
1.282641320660330300e-05 3.038118250000000000e+06
1.283641820910455258e-05 3.038118250000000000e+06
1.284642321160580386e-05 3.038118250000000000e+06
1.285642821410705514e-05 3.038118250000000000e+06
1.286643321660830472e-05 3.038118250000000000e+06
1.287643821910955600e-05 3.038118250000000000e+06
1.288644322161080558e-05 3.038118250000000000e+06
1.289644822411205686e-05 3.038118250000000000e+06
1.290645322661330814e-05 3.038118250000000000e+06
1.291645822911455772e-05 3.038118250000000000e+06
1.292646323161580900e-05 3.038118250000000000e+06
1.293646823411705858e-05 3.038118250000000000e+06
1.294647323661830986e-05 3.038118250000000000e+06
1.295647823911956114e-05 3.038118250000000000e+06
1.296648324162081072e-05 3.038118250000000000e+06
1.297648824412206200e-05 3.038118250000000000e+06
1.298649324662331328e-05 3.038118250000000000e+06
