Time(s), Amplitude
2.6227200, -0.5877853
2.6227400, -0.9510565
2.6227600, -0.9510565
2.6227800, -0.5877853
2.6228000, 0.0000000
2.6228200, 0.5877853
2.6228400, 0.9510565
2.6228600, 0.9510565
2.6228800, 0.5877853
2.6229000, 0.0000000
2.6229200, -0.5877853
2.6229400, -0.9510565
2.6229600, -0.9510565
2.6229800, -0.5877853
2.6230000, 0.0000000
2.6230200, 0.5877853
2.6230400, 0.9510565
2.6230600, 0.9510565
2.6230800, 0.5877853
2.6231000, -0.0000000
2.6231200, -0.5877853
2.6231400, -0.9510565
2.6231600, -0.9510565
2.6231800, -0.5877853
2.6232000, 0.0000000
2.6232200, 0.5877853
2.6232400, 0.9510565
2.6232600, 0.9510565
2.6232800, 0.5877853
2.6233000, -0.0000000
2.6233200, -0.5877853
2.6233400, -0.9510565
2.6233600, -0.9510565
2.6233800, -0.5877853
2.6234000, 0.0000000
2.6234200, 0.5877853
2.6234400, 0.9510565
2.6234600, 0.9510565
2.6234800, 0.5877853
2.6235000, -0.0000000
2.6235200, -0.5877853
2.6235400, -0.9510565
2.6235600, -0.9510565
2.6235800, -0.5877853
2.6236000, -0.0000000
2.6236200, 0.5877853
2.6236400, 0.9510565
2.6236600, 0.9510565
2.6236800, 0.5877853
2.6237000, -0.0000000
2.6237200, -0.5877853
2.6237400, -0.9510565
2.6237600, -0.9510565
2.6237800, -0.5877853
2.6238000, 0.0000000
2.6238200, 0.5877853
2.6238400, 0.9510565
2.6238600, 0.9510565
2.6238800, 0.5877853
2.6239000, -0.0000000
2.6239200, -0.5877853
2.6239400, -0.9510565
2.6239600, -0.9510565
2.6239800, -0.5877853
2.6240000, 0.0000000
2.6240200, 0.5877853
2.6240400, 0.9510565
2.6240600, 0.9510565
2.6240800, 0.5877853
2.6241000, -0.0000000
2.6241200, -0.5877853
2.6241400, -0.9510565
2.6241600, -0.9510565
2.6241800, -0.5877853
2.6242000, -0.0000000
2.6242200, 0.5877853
2.6242400, 0.9510565
2.6242600, 0.9510565
2.6242800, 0.5877853
2.6243000, -0.0000000
2.6243200, -0.5877853
2.6243400, -0.9510565
2.6243600, -0.9510565
2.6243800, -0.5877853
2.6244000, 0.0000000
2.6244200, 0.5877853
2.6244400, 0.9510565
2.6244600, 0.9510565
2.6244800, 0.5877853
2.6245000, -0.0000000
2.6245200, -0.5877853
2.6245400, -0.9510565
2.6245600, -0.9510565
2.6245800, -0.5877853
2.6246000, 0.0000000
2.6246200, 0.5877853
2.6246400, 0.9510565
2.6246600, 0.9510565
2.6246800, 0.5877853
2.6247000, -0.0000000
2.6247200, -0.5877853
2.6247400, -0.9510565
2.6247600, -0.9510565
2.6247800, -0.5877853
2.6248000, -0.0000000
2.6248200, 0.5877853
2.6248400, 0.9510565
2.6248600, 0.9510565
2.6248800, 0.5877853
2.6249000, -0.0000000
2.6249200, -0.5877853
2.6249400, -0.9510565
2.6249600, -0.9510565
2.6249800, -0.5877853
2.6250000, 0.0000000
2.6250200, 0.5877853
2.6250400, 0.9510565
2.6250600, 0.9510565
2.6250800, 0.5877853
2.6251000, -0.0000000
2.6251200, -0.5877853
2.6251400, -0.9510565
2.6251600, -0.9510565
2.6251800, -0.5877853
2.6252000, 0.0000000
2.6252200, 0.5877853
2.6252400, 0.9510565
2.6252600, 0.9510565
2.6252800, 0.5877853
2.6253000, 0.0000000
2.6253200, -0.5877853
2.6253400, -0.9510565
2.6253600, -0.9510565
2.6253800, -0.5877853
2.6254000, 0.0000000
2.6254200, 0.5877853
2.6254400, 0.9510565
2.6254600, 0.9510565
2.6254800, 0.5877853
2.6255000, -0.0000000
2.6255200, -0.5877853
2.6255400, -0.9510565
2.6255600, -0.9510565
2.6255800, -0.5877853
2.6256000, 0.0000000
2.6256200, 0.5877853
2.6256400, 0.9510565
2.6256600, 0.9510565
2.6256800, 0.5877853
2.6257000, -0.0000000
2.6257200, -0.5877853
2.6257400, -0.9510565
2.6257600, -0.9510565
2.6257800, -0.5877853
2.6258000, 0.0000000
2.6258200, 0.5877853
2.6258400, 0.9510565
2.6258600, 0.9510565
2.6258800, 0.5877853
2.6259000, 0.0000000
2.6259200, -0.5877853
2.6259400, -0.9510565
2.6259600, -0.9510565
2.6259800, -0.5877853
2.6260000, 0.0000000
2.6260200, 0.5877853
2.6260400, 0.9510565
2.6260600, 0.9510565
2.6260800, 0.5877853
2.6261000, -0.0000000
2.6261200, -0.5877853
2.6261400, -0.9510565
2.6261600, -0.9510565
2.6261800, -0.5877853
2.6262000, 0.0000000
2.6262200, 0.5877853
2.6262400, 0.9510565
2.6262600, 0.9510565
2.6262800, 0.5877853
2.6263000, -0.0000000
2.6263200, -0.5877853
2.6263400, -0.9510565
2.6263600, -0.9510565
2.6263800, -0.5877853
2.6264000, 0.0000000
2.6264200, 0.5877853
2.6264400, 0.9510565
2.6264600, 0.9510565
2.6264800, 0.5877853
2.6265000, 0.0000000
2.6265200, -0.5877853
2.6265400, -0.9510565
2.6265600, -0.9510565
2.6265800, -0.5877853
2.6266000, 0.0000000
2.6266200, 0.5877853
2.6266400, 0.9510565
2.6266600, 0.9510565
2.6266800, 0.5877853
2.6267000, -0.0000000
2.6267200, -0.5877853
2.6267400, -0.9510565
2.6267600, -0.9510565
2.6267800, -0.5877853
2.6268000, 0.0000000
2.6268200, 0.5877853
2.6268400, 0.9510565
2.6268600, 0.9510565
2.6268800, 0.5877853
2.6269000, -0.0000000
2.6269200, -0.5877853
2.6269400, -0.9510565
2.6269600, -0.9510565
2.6269800, -0.5877853
2.6270000, -0.0000000
2.6270200, 0.5877853
2.6270400, 0.9510565
2.6270600, 0.9510565
2.6270800, 0.5877853
2.6271000, -0.0000000
2.6271200, -0.5877853
2.6271400, -0.9510565
2.6271600, -0.9510565
2.6271800, -0.5877853
2.6272000, 0.0000000
2.6272200, 0.5877853
2.6272400, 0.9510565
2.6272600, 0.9510565
2.6272800, 0.5877853
2.6273000, -0.0000000
2.6273200, -0.5877853
2.6273400, -0.9510565
2.6273600, -0.9510565
2.6273800, -0.5877853
2.6274000, 0.0000000
2.6274200, 0.5877853
2.6274400, 0.9510565
2.6274600, 0.9510565
2.6274800, 0.5877853
2.6275000, -0.0000000
2.6275200, -0.5877853
2.6275400, -0.9510565
2.6275600, -0.9510565
2.6275800, -0.5877853
2.6276000, -0.0000000
2.6276200, 0.5877853
2.6276400, 0.9510565
2.6276600, 0.9510565
2.6276800, 0.5877853
2.6277000, -0.0000000
2.6277200, -0.5877853
2.6277400, -0.9510565
2.6277600, -0.9510565
2.6277800, -0.5877853
2.6278000, 0.0000000
2.6278200, 0.5877853
2.6278400, 0.9510565
2.6278600, 0.9510565
2.6278800, 0.5877853
2.6279000, -0.0000000
2.6279200, -0.5877853
2.6279400, -0.9510565
2.6279600, -0.9510565
2.6279800, -0.5877853
2.6280000, 0.0000000
2.6280200, 0.5877853
2.6280400, 0.9510565
2.6280600, 0.9510565
2.6280800, 0.5877853
2.6281000, -0.0000000
2.6281200, -0.5877853
2.6281400, -0.9510565
2.6281600, -0.9510565
2.6281800, -0.5877853
2.6282000, -0.0000000
2.6282200, 0.5877853
2.6282400, 0.9510565
2.6282600, 0.9510565
2.6282800, 0.5877853
2.6283000, -0.0000000
2.6283200, -0.5877853
2.6283400, -0.9510565
2.6283600, -0.9510565
2.6283800, -0.5877853
2.6284000, 0.0000000
2.6284200, 0.5877853
2.6284400, 0.9510565
2.6284600, 0.9510565
2.6284800, 0.5877853
2.6285000, -0.0000000
2.6285200, -0.5877853
2.6285400, -0.9510565
2.6285600, -0.9510565
2.6285800, -0.5877853
2.6286000, 0.0000000
2.6286200, 0.5877853
2.6286400, 0.9510565
2.6286600, 0.9510565
2.6286800, 0.5877853
2.6287000, -0.0000000
2.6287200, -0.5877853
2.6287400, -0.9510565
2.6287600, -0.9510565
2.6287800, -0.5877853
2.6288000, -0.0000000
2.6288200, 0.5877853
2.6288400, 0.9510565
2.6288600, 0.9510565
2.6288800, 0.5877853
2.6289000, -0.0000000
2.6289200, -0.5877853
2.6289400, -0.9510565
2.6289600, -0.9510565
2.6289800, -0.5877853
2.6290000, -0.0000000
2.6290200, 0.5877853
2.6290400, 0.9510565
2.6290600, 0.9510565
2.6290800, 0.5877853
2.6291000, -0.0000000
2.6291200, -0.5877853
2.6291400, -0.9510565
2.6291600, -0.9510565
2.6291800, -0.5877853
2.6292000, 0.0000000
2.6292200, 0.5877853
2.6292400, 0.9510565
2.6292600, 0.9510565
2.6292800, 0.5877853
2.6293000, 0.0000000
2.6293200, -0.5877853
2.6293400, -0.9510565
2.6293600, -0.9510565
2.6293800, -0.5877853
2.6294000, 0.0000000
2.6294200, 0.5877853
2.6294400, 0.9510565
2.6294600, 0.9510565
2.6294800, 0.5877853
2.6295000, -0.0000000
2.6295200, -0.5877853
2.6295400, -0.9510565
2.6295600, -0.9510565
2.6295800, -0.5877853
2.6296000, 0.0000000
2.6296200, 0.5877853
2.6296400, 0.9510565
2.6296600, 0.9510565
2.6296800, 0.5877853
2.6297000, -0.0000000
2.6297200, -0.5877853
2.6297400, -0.9510565
2.6297600, -0.9510565
2.6297800, -0.5877853
2.6298000, 0.0000000
2.6298200, 0.5877853
2.6298400, 0.9510565
2.6298600, 0.9510565
2.6298800, 0.5877853
2.6299000, 0.0000000
2.6299200, -0.5877853
2.6299400, -0.9510565
2.6299600, -0.9510565
2.6299800, -0.5877853
2.6300000, 0.0000000
2.6300200, 0.5877853
2.6300400, 0.9510565
2.6300600, 0.9510565
2.6300800, 0.5877853
2.6301000, -0.0000000
2.6301200, -0.5877853
2.6301400, -0.9510565
2.6301600, -0.9510565
2.6301800, -0.5877853
2.6302000, 0.0000000
2.6302200, 0.5877853
2.6302400, 0.9510565
2.6302600, 0.9510565
2.6302800, 0.5877853
2.6303000, -0.0000000
2.6303200, -0.5877853
2.6303400, -0.9510565
2.6303600, -0.9510565
2.6303800, -0.5877853
2.6304000, 0.0000000
2.6304200, 0.5877853
2.6304400, 0.9510565
2.6304600, 0.9510565
2.6304800, 0.5877853
2.6305000, 0.0000000
2.6305200, -0.5877853
2.6305400, -0.9510565
2.6305600, -0.9510565
2.6305800, -0.5877853
2.6306000, 0.0000000
2.6306200, 0.5877853
2.6306400, 0.9510565
2.6306600, 0.9510565
2.6306800, 0.5877853
2.6307000, 0.0000000
2.6307200, -0.5877853
2.6307400, -0.9510565
2.6307600, -0.9510565
2.6307800, -0.5877853
2.6308000, 0.0000000
2.6308200, 0.5877853
2.6308400, 0.9510565
2.6308600, 0.9510565
2.6308800, 0.5877853
2.6309000, -0.0000000
2.6309200, -0.5877853
2.6309400, -0.9510565
2.6309600, -0.9510565
2.6309800, -0.5877853
2.6310000, 0.0000000
2.6310200, 0.5877853
2.6310400, 0.9510565
2.6310600, 0.9510565
2.6310800, 0.5877853
2.6311000, 0.0000000
2.6311200, -0.5877853
2.6311400, -0.9510565
2.6311600, -0.9510565
2.6311800, -0.5877853
2.6312000, 0.0000000
2.6312200, 0.5877853
2.6312400, 0.9510565
2.6312600, 0.9510565
2.6312800, 0.5877853
2.6313000, -0.0000000
2.6313200, -0.5877853
2.6313400, -0.9510565
2.6313600, -0.9510565
2.6313800, -0.5877853
2.6314000, 0.0000000
2.6314200, 0.5877853
2.6314400, 0.9510565
2.6314600, 0.9510565
2.6314800, 0.5877853
2.6315000, -0.0000000
2.6315200, -0.5877853
2.6315400, -0.9510565
2.6315600, -0.9510565
2.6315800, -0.5877853
2.6316000, -0.0000000
2.6316200, 0.5877853
2.6316400, 0.9510565
2.6316600, 0.9510565
2.6316800, 0.5877853
2.6317000, -0.0000000
2.6317200, -0.5877853
2.6317400, -0.9510565
2.6317600, -0.9510565
2.6317800, -0.5877853
2.6318000, 0.0000000
2.6318200, 0.5877853
2.6318400, 0.9510565
2.6318600, 0.9510565
2.6318800, 0.5877853
2.6319000, -0.0000000
2.6319200, -0.5877853
2.6319400, -0.9510565
2.6319600, -0.9510565
2.6319800, -0.5877853
2.6320000, 0.0000000
2.6320200, 0.5877853
2.6320400, 0.9510565
2.6320600, 0.9510565
2.6320800, 0.5877853
2.6321000, -0.0000000
2.6321200, -0.5877853
2.6321400, -0.9510565
2.6321600, -0.9510565
2.6321800, -0.5877853
2.6322000, -0.0000000
2.6322200, 0.5877853
2.6322400, 0.9510565
2.6322600, 0.9510565
2.6322800, 0.5877853
2.6323000, -0.0000000
2.6323200, -0.5877853
2.6323400, -0.9510565
2.6323600, -0.9510565
2.6323800, -0.5877853
2.6324000, -0.0000000
2.6324200, 0.5877853
2.6324400, 0.9510565
2.6324600, 0.9510565
2.6324800, 0.5877853
2.6325000, -0.0000000
2.6325200, -0.5877853
2.6325400, -0.9510565
2.6325600, -0.9510565
2.6325800, -0.5877853
2.6326000, 0.0000000
2.6326200, 0.5877853
2.6326400, 0.9510565
2.6326600, 0.9510565
2.6326800, 0.5877853
2.6327000, -0.0000000
2.6327200, -0.5877853
2.6327400, -0.9510565
2.6327600, -0.9510565
2.6327800, -0.5877853
2.6328000, -0.0000000
2.6328200, 0.5877853
2.6328400, 0.9510565
2.6328600, 0.9510565
2.6328800, 0.5877853
2.6329000, -0.0000000
2.6329200, -0.5877853
2.6329400, -0.9510565
2.6329600, -0.9510565
2.6329800, -0.5877853
2.6330000, -0.0000000
2.6330200, 0.5877853
2.6330400, 0.9510565
2.6330600, 0.9510565
2.6330800, 0.5877853
2.6331000, -0.0000000
2.6331200, -0.5877853
2.6331400, -0.9510565
2.6331600, -0.9510565
2.6331800, -0.5877853
2.6332000, 0.0000000
2.6332200, 0.5877853
2.6332400, 0.9510565
2.6332600, 0.9510565
2.6332800, 0.5877853
2.6333000, -0.0000000
2.6333200, -0.5877853
2.6333400, -0.9510565
2.6333600, -0.9510565
2.6333800, -0.5877853
2.6334000, 0.0000000
2.6334200, 0.5877853
2.6334400, 0.9510565
2.6334600, 0.9510565
2.6334800, 0.5877853
2.6335000, -0.0000000
2.6335200, -0.5877853
2.6335400, -0.9510565
2.6335600, -0.9510565
2.6335800, -0.5877853
2.6336000, 0.0000000
2.6336200, 0.5877853
2.6336400, 0.9510565
2.6336600, 0.9510565
2.6336800, 0.5877853
2.6337000, -0.0000000
2.6337200, -0.5877853
2.6337400, -0.9510565
2.6337600, -0.9510565
2.6337800, -0.5877853
2.6338000, 0.0000000
2.6338200, 0.5877853
2.6338400, 0.9510565
2.6338600, 0.9510565
2.6338800, 0.5877853
2.6339000, -0.0000000
2.6339200, -0.5877853
2.6339400, -0.9510565
2.6339600, -0.9510565
2.6339800, -0.5877853
2.6340000, 0.0000000
2.6340200, 0.5877853
2.6340400, 0.9510565
2.6340600, 0.9510565
2.6340800, 0.5877853
2.6341000, 0.0000000
2.6341200, -0.5877853
2.6341400, -0.9510565
2.6341600, -0.9510565
2.6341800, -0.5877853
2.6342000, 0.0000000
2.6342200, 0.5877853
2.6342400, 0.9510565
2.6342600, 0.9510565
2.6342800, 0.5877853
2.6343000, -0.0000000
2.6343200, -0.5877853
2.6343400, -0.9510565
2.6343600, -0.9510565
2.6343800, -0.5877853
2.6344000, 0.0000000
2.6344200, 0.5877853
2.6344400, 0.9510565
2.6344600, 0.9510565
2.6344800, 0.5877853
2.6345000, 0.0000000
2.6345200, -0.5877853
2.6345400, -0.9510565
2.6345600, -0.9510565
2.6345800, -0.5877853
2.6346000, 0.0000000
2.6346200, 0.5877853
2.6346400, 0.9510565
2.6346600, 0.9510565
2.6346800, 0.5877853
2.6347000, 0.0000000
2.6347200, -0.5877853
2.6347400, -0.9510565
2.6347600, -0.9510565
2.6347800, -0.5877853
2.6348000, 0.0000000
2.6348200, 0.5877853
2.6348400, 0.9510565
2.6348600, 0.9510565
2.6348800, 0.5877853
2.6349000, -0.0000000
2.6349200, -0.5877853
2.6349400, -0.9510565
2.6349600, -0.9510565
2.6349800, -0.5877853
2.6350000, 0.0000000
2.6350200, 0.5877853
2.6350400, 0.9510565
2.6350600, 0.9510565
2.6350800, 0.5877853
2.6351000, 0.0000000
2.6351200, -0.5877853
2.6351400, -0.9510565
2.6351600, -0.9510565
2.6351800, -0.5877853
2.6352000, 0.0000000
2.6352200, 0.5877853
2.6352400, 0.9510565
2.6352600, 0.9510565
2.6352800, 0.5877853
2.6353000, -0.0000000
2.6353200, -0.5877853
2.6353400, -0.9510565
2.6353600, -0.9510565
2.6353800, -0.5877853
2.6354000, 0.0000000
2.6354200, 0.5877853
2.6354400, 0.9510565
2.6354600, 0.9510565
2.6354800, 0.5877853
2.6355000, -0.0000000
2.6355200, -0.5877853
2.6355400, -0.9510565
2.6355600, -0.9510565
2.6355800, -0.5877853
2.6356000, 0.0000000
2.6356200, 0.5877853
2.6356400, 0.9510565
2.6356600, 0.9510565
2.6356800, 0.5877853
2.6357000, -0.0000000
2.6357200, -0.5877853
2.6357400, -0.9510565
2.6357600, -0.9510565
2.6357800, -0.5877853
2.6358000, -0.0000000
2.6358200, 0.5877853
2.6358400, 0.9510565
2.6358600, 0.9510565
2.6358800, 0.5877853
2.6359000, -0.0000000
2.6359200, -0.5877853
2.6359400, -0.9510565
2.6359600, -0.9510565
2.6359800, -0.5877853
2.6360000, 0.0000000
2.6360200, 0.5877853
2.6360400, 0.9510565
2.6360600, 0.9510565
2.6360800, 0.5877853
2.6361000, -0.0000000
2.6361200, -0.5877853
2.6361400, -0.9510565
2.6361600, -0.9510565
2.6361800, -0.5877853
2.6362000, 0.0000000
2.6362200, 0.5877853
2.6362400, 0.9510565
2.6362600, 0.9510565
2.6362800, 0.5877853
2.6363000, -0.0000000
2.6363200, -0.5877853
2.6363400, -0.9510565
2.6363600, -0.9510565
2.6363800, -0.5877853
2.6364000, -0.0000000
2.6364200, 0.5877853
2.6364400, 0.9510565
2.6364600, 0.9510565
2.6364800, 0.5877853
2.6365000, -0.0000000
2.6365200, -0.5877853
2.6365400, -0.9510565
2.6365600, -0.9510565
2.6365800, -0.5877853
2.6366000, 0.0000000
2.6366200, 0.5877853
2.6366400, 0.9510565
2.6366600, 0.9510565
2.6366800, 0.5877853
2.6367000, -0.0000000
2.6367200, -0.5877853
2.6367400, -0.9510565
2.6367600, -0.9510565
2.6367800, -0.5877853
2.6368000, 0.0000000
2.6368200, 0.5877853
2.6368400, 0.9510565
2.6368600, 0.9510565
2.6368800, 0.5877853
2.6369000, -0.0000000
2.6369200, -0.5877853
2.6369400, -0.9510565
2.6369600, -0.9510565
2.6369800, -0.5877853
2.6370000, -0.0000000
2.6370200, 0.5877853
2.6370400, 0.9510565
2.6370600, 0.9510565
2.6370800, 0.5877853
2.6371000, -0.0000000
2.6371200, -0.5877853
2.6371400, -0.9510565
2.6371600, -0.9510565
2.6371800, -0.5877853
2.6372000, 0.0000000
2.6372200, 0.5877853
2.6372400, 0.9510565
2.6372600, 0.9510565
2.6372800, 0.5877853
2.6373000, -0.0000000
2.6373200, -0.5877853
2.6373400, -0.9510565
2.6373600, -0.9510565
2.6373800, -0.5877853
2.6374000, 0.0000000
2.6374200, 0.5877853
2.6374400, 0.9510565
2.6374600, 0.9510565
2.6374800, 0.5877853
2.6375000, 0.0000000
2.6375200, -0.5877853
2.6375400, -0.9510565
2.6375600, -0.9510565
2.6375800, -0.5877853
2.6376000, 0.0000000
2.6376200, 0.5877853
2.6376400, 0.9510565
2.6376600, 0.9510565
2.6376800, 0.5877853
2.6377000, -0.0000000
2.6377200, -0.5877853
2.6377400, -0.9510565
2.6377600, -0.9510565
2.6377800, -0.5877853
2.6378000, 0.0000000
2.6378200, 0.5877853
2.6378400, 0.9510565
2.6378600, 0.9510565
2.6378800, 0.5877853
2.6379000, -0.0000000
2.6379200, -0.5877853
2.6379400, -0.9510565
2.6379600, -0.9510565
2.6379800, -0.5877853
2.6380000, 0.0000000
2.6380200, 0.5877853
2.6380400, 0.9510565
2.6380600, 0.9510565
2.6380800, 0.5877853
2.6381000, 0.0000000
2.6381200, -0.5877853
2.6381400, -0.9510565
2.6381600, -0.9510565
2.6381800, -0.5877853
2.6382000, 0.0000000
2.6382200, 0.5877853
2.6382400, 0.9510565
2.6382600, 0.9510565
2.6382800, 0.5877853
2.6383000, -0.0000000
2.6383200, -0.5877853
2.6383400, -0.9510565
2.6383600, -0.9510565
2.6383800, -0.5877853
2.6384000, 0.0000000
2.6384200, 0.5877853
2.6384400, 0.9510565
2.6384600, 0.9510565
2.6384800, 0.5877853
2.6385000, -0.0000000
2.6385200, -0.5877853
2.6385400, -0.9510565
2.6385600, -0.9510565
2.6385800, -0.5877853
2.6386000, 0.0000000
2.6386200, 0.5877853
2.6386400, 0.9510565
2.6386600, 0.9510565
2.6386800, 0.5877853
2.6387000, 0.0000000
2.6387200, -0.5877853
2.6387400, -0.9510565
2.6387600, -0.9510565
2.6387800, -0.5877853
2.6388000, 0.0000000
2.6388200, 0.5877853
2.6388400, 0.9510565
2.6388600, 0.9510565
2.6388800, 0.5877853
2.6389000, -0.0000000
2.6389200, -0.5877853
2.6389400, -0.9510565
2.6389600, -0.9510565
2.6389800, -0.5877853
2.6390000, 0.0000000
2.6390200, 0.5877853
2.6390400, 0.9510565
2.6390600, 0.9510565
2.6390800, 0.5877853
2.6391000, -0.0000000
2.6391200, -0.5877853
2.6391400, -0.9510565
2.6391600, -0.9510565
2.6391800, -0.5877853
2.6392000, 0.0000000
2.6392200, 0.5877853
2.6392400, 0.9510565
2.6392600, 0.9510565
2.6392800, 0.5877853
2.6393000, -0.0000000
2.6393200, -0.5877853
2.6393400, -0.9510565
2.6393600, -0.9510565
2.6393800, -0.5877853
2.6394000, 0.0000000
2.6394200, 0.5877853
2.6394400, 0.9510565
2.6394600, 0.9510565
2.6394800, 0.5877853
2.6395000, -0.0000000
2.6395200, -0.5877853
2.6395400, -0.9510565
2.6395600, -0.9510565
2.6395800, -0.5877853
2.6396000, 0.0000000
2.6396200, 0.5877853
2.6396400, 0.9510565
2.6396600, 0.9510565
2.6396800, 0.5877853
2.6397000, -0.0000000
2.6397200, -0.5877853
2.6397400, -0.9510565
2.6397600, -0.9510565
2.6397800, -0.5877853
2.6398000, -0.0000000
2.6398200, 0.5877853
2.6398400, 0.9510565
2.6398600, 0.9510565
2.6398800, 0.5877853
2.6399000, -0.0000000
2.6399200, -0.5877853
2.6399400, -0.9510565
2.6399600, -0.9510565
2.6399800, -0.5877853
2.6400000, 0.0000000
2.6400200, 0.5877853
2.6400400, 0.9510565
2.6400600, 0.9510565
2.6400800, 0.5877853
2.6401000, -0.0000000
2.6401200, -0.5877853
2.6401400, -0.9510565
2.6401600, -0.9510565
2.6401800, -0.5877853
2.6402000, 0.0000000
2.6402200, 0.5877853
2.6402400, 0.9510565
2.6402600, 0.9510565
2.6402800, 0.5877853
2.6403000, -0.0000000
2.6403200, -0.5877853
2.6403400, -0.9510565
2.6403600, -0.9510565
2.6403800, -0.5877853
2.6404000, -0.0000000
2.6404200, 0.5877853
2.6404400, 0.9510565
2.6404600, 0.9510565
2.6404800, 0.5877853
2.6405000, -0.0000000
2.6405200, -0.5877853
2.6405400, -0.9510565
2.6405600, -0.9510565
2.6405800, -0.5877853
2.6406000, 0.0000000
2.6406200, 0.5877853
2.6406400, 0.9510565
2.6406600, 0.9510565
2.6406800, 0.5877853
2.6407000, -0.0000000
2.6407200, -0.5877853
2.6407400, -0.9510565
2.6407600, -0.9510565
2.6407800, -0.5877853
2.6408000, 0.0000000
2.6408200, 0.5877853
2.6408400, 0.9510565
2.6408600, 0.9510565
2.6408800, 0.5877853
2.6409000, -0.0000000
2.6409200, -0.5877853
2.6409400, -0.9510565
2.6409600, -0.9510565
2.6409800, -0.5877853
2.6410000, -0.0000000
2.6410200, 0.5877853
2.6410400, 0.9510565
2.6410600, 0.9510565
2.6410800, 0.5877853
2.6411000, -0.0000000
2.6411200, -0.5877853
2.6411400, -0.9510565
2.6411600, -0.9510565
2.6411800, -0.5877853
2.6412000, 0.0000000
2.6412200, 0.5877853
2.6412400, 0.9510565
2.6412600, 0.9510565
2.6412800, 0.5877853
2.6413000, -0.0000000
2.6413200, -0.5877853
2.6413400, -0.9510565
2.6413600, -0.9510565
2.6413800, -0.5877853
2.6414000, 0.0000000
2.6414200, 0.5877853
2.6414400, 0.9510565
2.6414600, 0.9510565
2.6414800, 0.5877853
2.6415000, 0.0000000
2.6415200, -0.5877853
2.6415400, -0.9510565
2.6415600, -0.9510565
2.6415800, -0.5877853
2.6416000, 0.0000000
2.6416200, 0.5877853
2.6416400, 0.9510565
2.6416600, 0.9510565
2.6416800, 0.5877853
2.6417000, -0.0000000
2.6417200, -0.5877853
2.6417400, -0.9510565
2.6417600, -0.9510565
2.6417800, -0.5877853
2.6418000, 0.0000000
2.6418200, 0.5877853
2.6418400, 0.9510565
2.6418600, 0.9510565
2.6418800, 0.5877853
2.6419000, -0.0000000
2.6419200, -0.5877853
2.6419400, -0.9510565
2.6419600, -0.9510565
2.6419800, -0.5877853
2.6420000, 0.0000000
2.6420200, 0.5877853
2.6420400, 0.9510565
2.6420600, 0.9510565
2.6420800, 0.5877853
2.6421000, 0.0000000
2.6421200, -0.5877853
2.6421400, -0.9510565
2.6421600, -0.9510565
2.6421800, -0.5877853
2.6422000, 0.0000000
2.6422200, 0.5877853
2.6422400, 0.9510565
2.6422600, 0.9510565
2.6422800, 0.5877853
2.6423000, -0.0000000
2.6423200, -0.5877853
2.6423400, -0.9510565
2.6423600, -0.9510565
2.6423800, -0.5877853
2.6424000, 0.0000000
2.6424200, 0.5877853
2.6424400, 0.9510565
2.6424600, 0.9510565
2.6424800, 0.5877853
2.6425000, -0.0000000
2.6425200, -0.5877853
2.6425400, -0.9510565
2.6425600, -0.9510565
2.6425800, -0.5877853
2.6426000, 0.0000000
2.6426200, 0.5877853
2.6426400, 0.9510565
2.6426600, 0.9510565
2.6426800, 0.5877853
2.6427000, 0.0000000
2.6427200, -0.5877853
2.6427400, -0.9510565
2.6427600, -0.9510565
2.6427800, -0.5877853
2.6428000, 0.0000000
2.6428200, 0.5877853
2.6428400, 0.9510565
2.6428600, 0.9510565
2.6428800, 0.5877853
2.6429000, 0.0000000
2.6429200, -0.5877853
2.6429400, -0.9510565
2.6429600, -0.9510565
2.6429800, -0.5877853
2.6430000, 0.0000000
2.6430200, 0.5877853
2.6430400, 0.9510565
2.6430600, 0.9510565
2.6430800, 0.5877853
2.6431000, -0.0000000
2.6431200, -0.5877853
2.6431400, -0.9510565
2.6431600, -0.9510565
2.6431800, -0.5877853
2.6432000, -0.0000000
2.6432200, 0.5877853
2.6432400, 0.9510565
2.6432600, 0.9510565
2.6432800, 0.5877853
2.6433000, -0.0000000
2.6433200, -0.5877853
2.6433400, -0.9510565
2.6433600, -0.9510565
2.6433800, -0.5877853
2.6434000, 0.0000000
2.6434200, 0.5877853
2.6434400, 0.9510565
2.6434600, 0.9510565
2.6434800, 0.5877853
2.6435000, -0.0000000
2.6435200, -0.5877853
2.6435400, -0.9510565
2.6435600, -0.9510565
2.6435800, -0.5877853
2.6436000, 0.0000000
2.6436200, 0.5877853
2.6436400, 0.9510565
2.6436600, 0.9510565
2.6436800, 0.5877853
2.6437000, -0.0000000
2.6437200, -0.5877853
2.6437400, -0.9510565
2.6437600, -0.9510565
2.6437800, -0.5877853
2.6438000, -0.0000000
2.6438200, 0.5877853
2.6438400, 0.9510565
2.6438600, 0.9510565
2.6438800, 0.5877853
2.6439000, -0.0000000
2.6439200, -0.5877853
2.6439400, -0.9510565
2.6439600, -0.9510565
2.6439800, -0.5877853
2.6440000, 0.0000000
2.6440200, 0.5877853
2.6440400, 0.9510565
2.6440600, 0.9510565
2.6440800, 0.5877853
2.6441000, -0.0000000
2.6441200, -0.5877853
2.6441400, -0.9510565
2.6441600, -0.9510565
2.6441800, -0.5877853
2.6442000, 0.0000000
2.6442200, 0.5877853
